s,sLabel,sAltLabel,st,stLabel,rp,rpLabel,o,oLabel,oAltLabel,ot,otLabel
http://www.wikidata.org/entity/Q89490207,COVID-19 pandemic on USS Theodore Roosevelt,2020 coronavirus pandemic on USS Theodore Roosevelt (CVN-71),http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q89490207,COVID-19 pandemic on USS Theodore Roosevelt,2020 coronavirus pandemic on USS Theodore Roosevelt (CVN-71),http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q89703948,Patrick Jones,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q89703948,Patrick Jones,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q89703948,Patrick Jones,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P1677,index case of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q89703948,Patrick Jones,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P1677,index case of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q89819517,2020 COVID-19 pandemic in the Guantanamo Bay Naval Base,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q89819517,2020 COVID-19 pandemic in the Guantanamo Bay Naval Base,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q90136425,Frank Gabrin,"F. P. Gabrin, Frank P. Gabrin, Frank Pinchas Gabrin",http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q90136425,Frank Gabrin,"F. P. Gabrin, Frank P. Gabrin, Frank Pinchas Gabrin",http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q90136425,Frank Gabrin,"F. P. Gabrin, Frank P. Gabrin, Frank Pinchas Gabrin",http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P1677,index case of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q90136425,Frank Gabrin,"F. P. Gabrin, Frank P. Gabrin, Frank Pinchas Gabrin",http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P1677,index case of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q90705741,2020 Congressional insider trading scandal,,http://www.wikidata.org/entity/Q192909,scandal,http://www.wikidata.org/entity/P1269,facet of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q90705741,2020 Congressional insider trading scandal,,http://www.wikidata.org/entity/Q192909,scandal,http://www.wikidata.org/entity/P1269,facet of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q90705741,2020 Congressional insider trading scandal,,http://www.wikidata.org/entity/Q854623,insider trading,http://www.wikidata.org/entity/P1269,facet of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q90705741,2020 Congressional insider trading scandal,,http://www.wikidata.org/entity/Q854623,insider trading,http://www.wikidata.org/entity/P1269,facet of,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q91075109,Eastern Stewart,Eastern Stewart Jr.,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q216227,state of emergency
http://www.wikidata.org/entity/Q91075109,Eastern Stewart,Eastern Stewart Jr.,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/P793,significant event,http://www.wikidata.org/entity/Q83873577,COVID-19 pandemic in the United States,"2020 coronavirus outbreak in the United States, American 2019–20 coronavirus outbreak, American COVID-19 outbreak, COVID-19 outbreak in the United States, 2019–20 coronavirus outbreak in USA, 2020 COVID-19 pandemic in the United States, COVID-19 outbreak in the United States of America, 2019–20 coronavirus pandemic in the United States, American coronavirus pandemic",http://www.wikidata.org/entity/Q3241045,disease outbreak
